Date,Open,High,Low,Close,Adj Close,Volume,ticker
2023-03-07,110.0,110.01000213623047,107.04000091552734,107.08999633789062,100.6502456665039,3372800,MMM
2023-03-08,107.44000244140625,107.7699966430664,106.18000030517578,107.16000366210938,100.7160415649414,3434700,MMM
2023-03-09,107.66000366210938,108.55999755859375,105.41999816894531,105.5199966430664,99.17465209960938,3463700,MMM
2023-03-10,105.54000091552734,107.0,103.73999786376953,104.05999755859375,97.80244445800781,3693900,MMM
2023-03-13,103.66999816894531,104.68000030517578,102.7300033569336,103.5,97.276123046875,4211100,MMM
2023-03-14,104.58999633789062,105.16999816894531,101.37000274658203,102.77999877929688,96.59941864013672,4772000,MMM
2023-03-15,101.31999969482422,102.81999969482422,100.2699966430664,102.77999877929688,96.59941864013672,4891700,MMM
2023-03-16,101.77999877929688,104.43000030517578,101.4800033569336,104.20999908447266,97.94342803955078,3642600,MMM
2023-03-17,104.3499984741211,104.45999908447266,101.97000122070312,103.0199966430664,96.82498931884766,11385700,MMM
2023-03-20,103.41000366210938,104.44999694824219,103.22000122070312,104.30999755859375,98.03740692138672,2721900,MMM
2023-03-21,105.23999786376953,105.4800033569336,103.37000274658203,104.29000091552734,98.01862335205078,2623600,MMM
2023-03-22,104.31999969482422,104.55000305175781,101.5,101.54000091552734,95.4339828491211,2805500,MMM
2023-03-23,101.66000366210938,102.93000030517578,100.76000213623047,101.0,94.92646789550781,3177300,MMM
2023-03-24,100.37000274658203,101.33999633789062,100.16000366210938,101.13999938964844,95.05803680419922,3552900,MMM
2023-03-27,102.22000122070312,102.27999877929688,100.5999984741211,101.48999786376953,95.38700103759766,2797400,MMM
2023-03-28,101.58999633789062,102.83000183105469,101.30999755859375,101.73999786376953,95.62196350097656,2462800,MMM
2023-03-29,102.80999755859375,103.23999786376953,101.9000015258789,103.19000244140625,96.98477935791016,3221600,MMM
2023-03-30,103.75,103.91999816894531,102.52999877929688,102.77999877929688,96.59941864013672,2349700,MMM
2023-03-31,103.5,105.19000244140625,103.01000213623047,105.11000061035156,98.78931427001953,3611500,MMM
2023-04-03,105.1500015258789,105.83999633789062,104.18000030517578,104.56999969482422,98.28177642822266,4017300,MMM
2023-04-04,104.9000015258789,104.9000015258789,102.06999969482422,102.25,96.10128784179688,3473300,MMM
2023-04-05,102.36000061035156,102.7699966430664,101.68000030517578,102.29000091552734,96.13888549804688,2652000,MMM
2023-04-06,102.3499984741211,102.80000305175781,101.5199966430664,101.55999755859375,95.45278930664062,2419200,MMM
2023-04-10,101.5999984741211,103.12999725341797,101.05000305175781,102.76000213623047,96.58062744140625,2880200,MMM
2023-04-11,103.62999725341797,104.77999877929688,103.30999755859375,104.55999755859375,98.27238464355469,2952000,MMM
2023-04-12,105.0,105.1500015258789,103.69000244140625,104.37000274658203,98.09381103515625,2724800,MMM
2023-04-13,104.83999633789062,106.44000244140625,104.08999633789062,106.1500015258789,99.76677703857422,3435200,MMM
2023-04-14,106.0,107.12000274658203,105.01000213623047,105.7699966430664,99.40961456298828,2793600,MMM
2023-04-17,106.16000366210938,107.0999984741211,105.94000244140625,106.77999877929688,100.35889434814453,2434100,MMM
2023-04-18,107.2300033569336,107.30000305175781,105.87000274658203,106.2699966430664,99.87955474853516,1912100,MMM
2023-04-19,105.69999694824219,106.33999633789062,105.45999908447266,106.08000183105469,99.70098876953125,1918000,MMM
2023-04-20,105.45999908447266,105.58999633789062,104.11000061035156,104.7300033569336,98.43216705322266,3695300,MMM
2023-04-21,104.9800033569336,105.12000274658203,104.05999755859375,104.4800033569336,98.19719696044922,6391800,MMM
2023-04-24,105.05000305175781,105.30999755859375,104.36000061035156,105.05999755859375,98.74231719970703,3536000,MMM
2023-04-25,105.68000030517578,107.30000305175781,104.16000366210938,104.37000274658203,98.09381103515625,5071400,MMM
2023-04-26,104.0,105.19999694824219,102.7699966430664,102.91999816894531,96.73100280761719,3173400,MMM
2023-04-27,103.08000183105469,105.38999938964844,103.08000183105469,105.33000183105469,98.99608612060547,2393100,MMM
2023-04-28,105.30999755859375,106.41000366210938,105.1500015258789,106.22000122070312,99.83256530761719,3983200,MMM
2023-05-01,106.33999633789062,106.83000183105469,105.55999755859375,105.8499984741211,99.48480987548828,2289300,MMM
